city,city_zh,city_en,year,pm25_mean_ug_m3,valid_grid_cells,grid_cell_count,source_product,source_version,spatial_method
Sydney,悉尼,Sydney,2015,6.9117,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sydney,悉尼,Sydney,2016,6.8718,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sydney,悉尼,Sydney,2017,6.6979,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sydney,悉尼,Sydney,2018,7.6099,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sydney,悉尼,Sydney,2019,10.7594,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sydney,悉尼,Sydney,2020,7.8195,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sydney,悉尼,Sydney,2021,5.129,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sydney,悉尼,Sydney,2022,5.1258,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sydney,悉尼,Sydney,2023,5.6164,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Sydney,悉尼,Sydney,2024,5.7669,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taipei,台北,Taipei,2015,15.2209,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taipei,台北,Taipei,2016,14.4574,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taipei,台北,Taipei,2017,16.0611,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taipei,台北,Taipei,2018,13.9317,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taipei,台北,Taipei,2019,12.7806,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taipei,台北,Taipei,2020,11.9317,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taipei,台北,Taipei,2021,12.6534,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taipei,台北,Taipei,2022,13.9163,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taipei,台北,Taipei,2023,14.5021,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taipei,台北,Taipei,2024,13.6128,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taiyuan,太原,Taiyuan,2015,54.343,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taiyuan,太原,Taiyuan,2016,56.4406,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taiyuan,太原,Taiyuan,2017,57.4622,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taiyuan,太原,Taiyuan,2018,50.5307,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taiyuan,太原,Taiyuan,2019,47.2969,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taiyuan,太原,Taiyuan,2020,43.8969,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taiyuan,太原,Taiyuan,2021,42.0544,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taiyuan,太原,Taiyuan,2022,47.7382,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taiyuan,太原,Taiyuan,2023,45.9687,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Taiyuan,太原,Taiyuan,2024,44.7617,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tianjin,天津,Tianjin,2015,75.8171,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tianjin,天津,Tianjin,2016,70.0034,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tianjin,天津,Tianjin,2017,62.43,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tianjin,天津,Tianjin,2018,52.1813,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tianjin,天津,Tianjin,2019,51.8228,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tianjin,天津,Tianjin,2020,49.9658,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tianjin,天津,Tianjin,2021,44.421,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tianjin,天津,Tianjin,2022,40.7837,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tianjin,天津,Tianjin,2023,44.6314,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tianjin,天津,Tianjin,2024,38.8146,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tokyo,东京,Tokyo,2015,15.9862,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tokyo,东京,Tokyo,2016,14.8995,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tokyo,东京,Tokyo,2017,14.3668,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tokyo,东京,Tokyo,2018,14.5335,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tokyo,东京,Tokyo,2019,14.9644,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tokyo,东京,Tokyo,2020,14.3723,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tokyo,东京,Tokyo,2021,14.0972,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tokyo,东京,Tokyo,2022,15.0185,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tokyo,东京,Tokyo,2023,13.5423,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Tokyo,东京,Tokyo,2024,13.3758,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Toronto,多伦多,Toronto,2015,8.5061,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Toronto,多伦多,Toronto,2016,6.9121,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Toronto,多伦多,Toronto,2017,7.5689,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Toronto,多伦多,Toronto,2018,7.6171,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Toronto,多伦多,Toronto,2019,6.8677,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Toronto,多伦多,Toronto,2020,6.7672,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Toronto,多伦多,Toronto,2021,7.857,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Toronto,多伦多,Toronto,2022,6.9067,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Toronto,多伦多,Toronto,2023,9.882,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Toronto,多伦多,Toronto,2024,7.1741,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Urumqi,乌鲁木齐,Urumqi,2015,45.0103,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Urumqi,乌鲁木齐,Urumqi,2016,51.3481,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Urumqi,乌鲁木齐,Urumqi,2017,53.1643,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Urumqi,乌鲁木齐,Urumqi,2018,47.1944,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Urumqi,乌鲁木齐,Urumqi,2019,42.6276,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Urumqi,乌鲁木齐,Urumqi,2020,42.8088,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Urumqi,乌鲁木齐,Urumqi,2021,39.1753,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Urumqi,乌鲁木齐,Urumqi,2022,49.7339,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Urumqi,乌鲁木齐,Urumqi,2023,45.9937,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Urumqi,乌鲁木齐,Urumqi,2024,45.3256,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Vancouver,温哥华,Vancouver,2015,5.9287,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Vancouver,温哥华,Vancouver,2016,4.7488,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Vancouver,温哥华,Vancouver,2017,7.1369,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Vancouver,温哥华,Vancouver,2018,6.3994,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Vancouver,温哥华,Vancouver,2019,4.9272,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Vancouver,温哥华,Vancouver,2020,5.7209,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Vancouver,温哥华,Vancouver,2021,4.778,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Vancouver,温哥华,Vancouver,2022,5.6615,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Vancouver,温哥华,Vancouver,2023,5.5195,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Vancouver,温哥华,Vancouver,2024,5.2923,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wenzhou,温州,Wenzhou,2015,36.5536,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wenzhou,温州,Wenzhou,2016,33.0732,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wenzhou,温州,Wenzhou,2017,32.7149,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wenzhou,温州,Wenzhou,2018,28.1546,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wenzhou,温州,Wenzhou,2019,26.9157,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wenzhou,温州,Wenzhou,2020,23.6849,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wenzhou,温州,Wenzhou,2021,23.9575,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wenzhou,温州,Wenzhou,2022,23.3786,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wenzhou,温州,Wenzhou,2023,24.4635,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wenzhou,温州,Wenzhou,2024,25.3216,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wuhan,武汉,Wuhan,2015,67.1345,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wuhan,武汉,Wuhan,2016,55.2114,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wuhan,武汉,Wuhan,2017,53.8339,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wuhan,武汉,Wuhan,2018,47.6402,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wuhan,武汉,Wuhan,2019,46.052,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wuhan,武汉,Wuhan,2020,40.286,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wuhan,武汉,Wuhan,2021,39.0892,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wuhan,武汉,Wuhan,2022,40.8924,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wuhan,武汉,Wuhan,2023,43.1181,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Wuhan,武汉,Wuhan,2024,41.7869,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xiamen,厦门,Xiamen,2015,34.3954,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xiamen,厦门,Xiamen,2016,33.4744,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xiamen,厦门,Xiamen,2017,30.6413,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xiamen,厦门,Xiamen,2018,29.0171,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xiamen,厦门,Xiamen,2019,27.5059,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xiamen,厦门,Xiamen,2020,23.267,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xiamen,厦门,Xiamen,2021,25.288,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xiamen,厦门,Xiamen,2022,22.6087,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xiamen,厦门,Xiamen,2023,25.6383,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xiamen,厦门,Xiamen,2024,24.3174,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xian,西安,Xian,2015,61.6981,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xian,西安,Xian,2016,71.1975,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xian,西安,Xian,2017,71.3315,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xian,西安,Xian,2018,60.0214,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xian,西安,Xian,2019,60.7325,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xian,西安,Xian,2020,54.0489,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xian,西安,Xian,2021,46.0096,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xian,西安,Xian,2022,56.5054,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xian,西安,Xian,2023,53.435,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xian,西安,Xian,2024,50.5913,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xining,西宁,Xining,2015,43.5776,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xining,西宁,Xining,2016,41.8816,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xining,西宁,Xining,2017,35.2017,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xining,西宁,Xining,2018,37.9286,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xining,西宁,Xining,2019,28.591,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xining,西宁,Xining,2020,28.2342,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xining,西宁,Xining,2021,29.5132,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xining,西宁,Xining,2022,35.934,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xining,西宁,Xining,2023,37.4728,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Xining,西宁,Xining,2024,36.934,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Yinchuan,银川,Yinchuan,2015,43.9354,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Yinchuan,银川,Yinchuan,2016,43.2696,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Yinchuan,银川,Yinchuan,2017,42.4856,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Yinchuan,银川,Yinchuan,2018,37.1928,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Yinchuan,银川,Yinchuan,2019,33.5285,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Yinchuan,银川,Yinchuan,2020,37.5381,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Yinchuan,银川,Yinchuan,2021,33.688,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Yinchuan,银川,Yinchuan,2022,43.4945,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Yinchuan,银川,Yinchuan,2023,41.4974,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Yinchuan,银川,Yinchuan,2024,41.439,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhengzhou,郑州,Zhengzhou,2015,85.6983,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhengzhou,郑州,Zhengzhou,2016,73.5612,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhengzhou,郑州,Zhengzhou,2017,67.6506,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhengzhou,郑州,Zhengzhou,2018,62.6189,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhengzhou,郑州,Zhengzhou,2019,61.9669,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhengzhou,郑州,Zhengzhou,2020,55.3054,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhengzhou,郑州,Zhengzhou,2021,46.8296,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhengzhou,郑州,Zhengzhou,2022,51.5227,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhengzhou,郑州,Zhengzhou,2023,48.6287,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhengzhou,郑州,Zhengzhou,2024,48.1114,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhuhai,珠海,Zhuhai,2015,29.5776,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhuhai,珠海,Zhuhai,2016,25.8786,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhuhai,珠海,Zhuhai,2017,27.588,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhuhai,珠海,Zhuhai,2018,26.2092,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhuhai,珠海,Zhuhai,2019,25.3007,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhuhai,珠海,Zhuhai,2020,19.5859,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhuhai,珠海,Zhuhai,2021,19.1175,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhuhai,珠海,Zhuhai,2022,19.7447,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhuhai,珠海,Zhuhai,2023,19.2307,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zhuhai,珠海,Zhuhai,2024,19.0961,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zurich,苏黎世,Zurich,2015,12.6053,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zurich,苏黎世,Zurich,2016,11.396,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zurich,苏黎世,Zurich,2017,10.7567,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zurich,苏黎世,Zurich,2018,10.8249,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zurich,苏黎世,Zurich,2019,9.8461,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zurich,苏黎世,Zurich,2020,9.1374,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zurich,苏黎世,Zurich,2021,8.9878,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zurich,苏黎世,Zurich,2022,9.2942,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zurich,苏黎世,Zurich,2023,8.8766,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
Zurich,苏黎世,Zurich,2024,9.3056,9,9,ACAG SatPM2.5,V6.GL.03,mean of finite cells in 3x3 0.1-degree window
